1,0,0.142857142857143,0,0,-1.57142857142857,0,1.57142857142857
0,0,-1.42857142857143,1,0,7.71428571428571,0,16.2857142857143
0,0,-0.142857142857143,0,1,1.57142857142857,0,7.42857142857143
0,1,0,0,0,1,0,6
0,0,21.4285714285714,0,0,-60.7142857142857,1,1285.71428571429
