1,0,0,0,0,0,12.5,0,0,0,0,0,0,248.125
0,1,0,0,0,0,0,6.25,0,0,0,0,0,125
0,0,1,0,0,0,0,0,25,0,0,0,0,11104.75
0,0,0,1,0,0,0,0,0,12.5,0,0,0,4649
0,0,0,0,1,0,0,0,0,0,16.6666666666667,0,0,7012.66666666667
0,0,0,0,0,1,0,0,0,0,0,1.11111111111111,0,15.5377777777778
0,0,0,0,0,0,0.75,2.1875,36.75,5.875,3.83333333333333,0.0222222222222222,1,20180.8740888889
