1,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,270.333333333333
0,1,0,0,0,0,0,4.16666666666667,0,0,0,0,0,124.875
0,0,1,0,0,0,0,0,16.6666666666667,0,0,0,0,14910.3333333333
0,0,0,1,0,0,0,0,0,8.33333333333333,0,0,0,11883.8333333333
0,0,0,0,1,0,0,0,0,0,11.1111111111111,0,0,10025.4444444444
0,0,0,0,0,1.35,0,0,0,0,0,1,0,20.97
0,0,0,0,0,-0.02,0.5,1.45833333333333,24.5,3.91666666666667,2.55555555555556,0,1,29869.3701388889
