0.08,0,0,0,0,0,1,0,0,0,0,0,0,19.85
0,0.16,0,0,0,0,0,1,0,0,0,0,0,20
0,0,1,0,0,0,0,0,25,0,0,0,0,11104.75
0,0,0,0.08,0,0,0,0,0,1,0,0,0,371.92
0,0,0,0,0.06,0,0,0,0,0,1,0,0,420.76
0,0,0,0,0,0.9,0,0,0,0,0,1,0,13.984
-0.06,-0.35,0,-0.47,-0.23,-0.02,0,0,36.75,0,0,0,1,16323.9825
